ROI,ROI_001,ROI_002,ROI_003,ROI_004,ROI_005,ROI_006,ROI_007,ROI_008,ROI_009,ROI_010,ROI_011,ROI_012,ROI_013,ROI_014,ROI_015,ROI_016,ROI_017,ROI_018,ROI_019,ROI_020,ROI_021,ROI_022,ROI_023,ROI_024,ROI_025,ROI_026,ROI_027,ROI_028,ROI_029,ROI_030,ROI_031,ROI_032,ROI_033,ROI_034,ROI_035,ROI_036,ROI_037,ROI_038,ROI_039,ROI_040,ROI_041,ROI_042,ROI_043,ROI_044,ROI_045,ROI_046,ROI_047,ROI_048,ROI_049,ROI_050,ROI_051,ROI_052,ROI_053,ROI_054,ROI_055,ROI_056,ROI_057,ROI_058,ROI_059,ROI_060
ROI_050,0.5121050283426583,0.5621449605024981,0.3994389580250957,0.6064042015269424,0.5257429935757819,0.5263375587858394,0.4558014781517195,0.407207663458146,0.6901550805233622,0.5535242692113537,0.42946752447871195,0.5258916542618779,0.6261431291950779,0.3650680010804909,0.2393414303402972,0.40571625446200044,0.4747097326859309,0.44311927062286494,0.733166014907477,0.6466946867632571,0.35812497573715585,0.49076578567109774,0.3779977850143564,0.3529751991180328,0.7331123580487193,0.48846294276450997,0.5392750224479002,0.7114179122934933,0.34308832294130037,0.5120961909481673,0.5405434963287884,0.5603786836897838,0.6390002778370582,0.5817740109655571,0.2917419268305892,0.5077498866821732,0.5492523817881602,0.626265796917731,0.4393158166258765,0.4339417041694575,0.29785362873962345,0.461739916350413,0.5208058442253957,0.5631657289618937,0.553248641022609,0.6341798826414659,0.41868415678546217,0.7127797682007856,0.5312303542071644,1.0,0.5361800541623629,0.2587471820048895,0.3820890142409174,0.5135155430095589,0.4838767000552748,0.7447032515166813,0.43418666963229696,0.37598423526496944,0.6124800198500449,0.48761331208834396
ROI_051,0.4816832081529901,0.5075840928148339,0.8228565484106005,0.5805019404536624,0.39834804507441207,0.576459473883431,0.4687060312420396,0.6582435775724438,0.4143312364691164,0.46914059784981693,0.24581059270710437,0.4724989231872495,0.4233648700693821,0.46655124743909626,0.6187860229180128,0.3939943225783634,0.5183238544398877,0.6063893591129335,0.5299825080195575,0.42389467842036277,0.48337960661606977,0.4990068036692992,0.5857146875631908,0.6058943738427677,0.7132283454093254,0.6337070800893129,0.6454003099742479,0.4237108207996029,0.665598253846052,0.43013727248205746,0.464325974341648,0.5628225953463029,0.4915602191437346,0.38346268198951644,0.6192016174945745,0.5374970089985057,0.8674653718559765,0.6836403901710206,0.7578445056704888,0.38512158622780013,0.54922220390043,0.34317685261593733,0.6853561397711548,0.6506484582196032,0.6034663250042701,0.58580714390744,0.5689496801992526,0.631631413322672,0.47446047798314206,0.5361800541623629,1.0,0.6768144974628291,0.5314041047001282,0.6044228502014118,0.6612692260061757,0.3907275121377562,0.5327902722565626,0.4844037834883433,0.38676333880258723,0.6786516994554694
ROI_052,0.5598942257371725,0.5615196209963185,0.3528278580110491,0.8622979957414588,0.4580027442210335,0.5879769413896129,0.21593942605340882,0.7944438576184878,0.49041983165329656,0.4022406251611688,0.3948823158659851,0.48895546995346534,0.573593045285014,0.37310884928704524,0.4612614150254443,0.2912915648616293,0.610596529706001,0.5571962477791819,0.4780991021921802,0.4246958063515372,0.6420284051011784,0.7615574314759994,0.44212043027764797,0.5808959409474603,0.5030279929500292,0.4879668164033786,0.5180080701551564,0.7027940811187964,0.4753465044640097,0.5921210376189394,0.5368413595120998,0.6503067464993637,0.5646712749411588,0.6954144754563277,0.48308911939820437,0.6452824180645422,0.378841226517876,0.5826294855964826,0.5318002541428268,0.5521376775899078,0.7965823808039306,0.702941274342181,0.545631932955771,0.6419398647740759,0.5258978445518807,0.7127610805949279,0.46202593298009675,0.735922583719964,0.5431567321917685,0.2587471820048895,0.6768144974628291,1.0,0.556101028912103,0.6317299464998958,0.49193663324194936,0.44191840361473256,0.5231759092154902,0.47722582952912285,0.5167243603018303,0.5494901731045697
ROI_053,0.4344488318232885,0.6099301170480487,0.4685618412682678,0.42041026650809205,0.3633873362949,0.4761086060425877,0.42390419765632054,0.4774683863030184,0.32295072496116717,0.4437265250017279,0.6414903354366727,0.7015942126975586,0.49475467464562267,0.44746391534835356,0.60444183063513,0.5035048347573047,0.44538549167190455,0.6118653706700213,0.5084896807915465,0.6712495362175173,0.6713578712069537,0.6267473911817316,0.4654364805076084,0.5844002559575928,0.33652003809601744,0.5343710435679905,0.41506375248593724,0.6293570400211213,0.7291286349700247,0.49101998493860244,0.5442585538049838,0.258282315952129,0.7458558281363569,0.3367542134728881,0.36517949361438096,0.4877618442210968,0.6093494363286551,0.33355775504979057,0.7176774622433304,0.6224291455056162,0.5296494256816584,0.4452132561718034,0.5914441483328696,0.33013202853857815,0.6147352458004374,0.38888871749062653,0.5877888995937443,0.5783808483310666,0.27347022055607134,0.3820890142409174,0.5314041047001282,0.556101028912103,1.0,0.4453168795366771,0.46119268516051315,0.5072538139323982,0.41307024378657303,0.3037995455158401,0.43803924411764317,0.565867405057566
ROI_054,0.7566907035403866,0.5088206050201192,0.6588200888142569,0.8030031770662492,0.5973853311780192,0.30264062417214643,0.38781250200903433,0.5240218626321278,0.7188922477256016,0.5233240139389701,0.6081810698400568,0.4223887019965649,0.48866515917030023,0.5158743595877846,0.4627126786613376,0.39498702669236035,0.6292403094961391,0.31602958712026846,0.455987263904355,0.4648009231910102,0.6060892370351858,0.7756041115530793,0.37586146859148206,0.6513537378403343,0.524333963906646,0.4540787776071898,0.4474841432802735,0.4039242302195671,0.5256192813084914,0.5928654454711697,0.530536228550618,0.3502518895890669,0.41290295907302493,0.34668528748858746,0.6325438217789536,0.5406829098562361,0.5547950990415693,0.5283210438460283,0.4400110528000807,0.4633447502952318,0.5112975575401113,0.5169475949386522,0.5753544919542227,0.417702369725706,0.3035016614785494,0.7275636505651033,0.38406529889571445,0.6085352177076416,0.7424192752481173,0.5135155430095589,0.6044228502014118,0.6317299464998958,0.4453168795366771,1.0,0.3278489268719459,0.4226641615154302,0.5280940155894454,0.33115758404504986,0.2864379300930167,0.5584111494665298
ROI_055,0.2871429943808952,0.5597747668824463,0.5540630913727507,0.6353415542241723,0.5026827323181253,0.481143337963057,0.5769067457972039,0.48710349637955613,0.4288683687505552,0.48613808099766,0.37133616360227084,0.4766604894348593,0.29847943054511855,0.48857782295743724,0.431858036152365,0.6852319249410732,0.47712580416359285,0.7132155843573128,0.4626598270175928,0.6554541865244473,0.3325854355633549,0.4446604791115838,0.5765860749405413,0.679355391454354,0.5758654551614396,0.3670248931130929,0.65921024322655,0.4527040673556176,0.6745223472337821,0.3360355638076749,0.3942600566020813,0.2177981988159222,0.6652746248110987,0.46620079135165576,0.48330796803498727,0.5281416509145247,0.5585002402474761,0.5170621104740575,0.5015716207438929,0.580825252010439,0.5609203458557304,0.625107324026914,0.6225519244871054,0.5875850703104919,0.7545559200670768,0.35410656033172205,0.4596922893726087,0.485875415268735,0.4672060044948295,0.4838767000552748,0.6612692260061757,0.49193663324194936,0.46119268516051315,0.3278489268719459,1.0,0.6876519861059108,0.45798078361049344,0.3927491743167991,0.5294814911269233,0.63622083348664
ROI_056,0.32345115994742696,0.5752145094258287,0.4644333609328297,0.6124474253898137,0.6739538400516529,0.27417162395222966,0.601969992270291,0.3505364714001805,0.5420041131592485,0.3088503087719456,0.48377122250065135,0.7055518700387573,0.6121618437673466,0.6251758028022582,0.6201114120706909,0.5066481317748786,0.6180245968578156,0.2701958557964956,0.43677672010059493,0.4669160960591098,0.5466555939811203,0.4965793238128419,0.5075072249489889,0.43547582287710584,0.5829305823931606,0.607864971869002,0.7436535805565598,0.5447672445853902,0.5601142679553489,0.7442830414294712,0.3057112201475341,0.5825022067681472,0.4682851746641647,0.542994768124929,0.4556801211862207,0.4131871586953142,0.5732173491823364,0.4234669848658082,0.6035489291809898,0.4748277239365254,0.18638808920730549,0.4713841669784253,0.41180336741346524,0.6230213961136185,0.580029709420058,0.395556265865481,0.5124972626574678,0.4945755003141064,0.7005648045577778,0.7447032515166813,0.3907275121377562,0.44191840361473256,0.5072538139323982,0.4226641615154302,0.6876519861059108,1.0,0.49055290527497986,0.681056343070548,0.7359884773379145,0.5681274533807382
ROI_057,0.4338058323768239,0.5774920135466987,0.5421289407101464,0.5299995085008476,0.6373264964758976,0.4346713825868432,0.4599503240537851,0.38531934023772496,0.3564542547496711,0.4634245085099228,0.4815804340854574,0.37442374556411134,0.3470479953647531,0.58842815167618,0.656190994300737,0.38639791426626807,0.6069799375167461,0.5483340604344997,0.5431831753704639,0.5459591714413266,0.49731542298376985,0.5207130600145266,0.6698026035300331,0.4768532392499047,0.4738677928628783,0.5793287379625884,0.42166460346696527,0.5127631154449871,0.6061225468631675,0.5193696563741255,0.5793736755078439,0.3614500054459925,0.45404460661227614,0.4721392454440074,0.5530972714641741,0.45951235357610765,0.5654248391328811,0.3944042146501197,0.6179972329515048,0.5258952234463175,0.4154186527310539,0.5209185689288127,0.22080702426200288,0.33785372966232924,0.40215579677309277,0.6450848018598541,0.6584096107968962,0.5646115802131081,0.42225316372386773,0.43418666963229696,0.5327902722565626,0.5231759092154902,0.41307024378657303,0.5280940155894454,0.45798078361049344,0.49055290527497986,1.0,0.5988622600199565,0.7234605967005023,0.5836723201730831
ROI_058,0.6512989536017985,0.4262419540634653,0.5194952505843539,0.5093736074199992,0.5206103454504707,0.4274046059484554,0.5394615710477294,0.4922653441183974,0.5762013492756992,0.46342576053147194,0.5366973033964824,0.5351644484926872,0.5188840629963667,0.4433548205842378,0.5614573550773652,0.6379491408801442,0.5833617194397401,0.7004555788398509,0.5488424543827324,0.6603370174841652,0.524712377064505,0.4429746662300185,0.7124786754299415,0.7153748332653486,0.372932764610203,0.6606736894173743,0.3690508320714071,0.5438417733054679,0.5656553248478439,0.6928975788048903,0.6500490390199859,0.4764254167057602,0.3095516391230663,0.6370421954251703,0.2830942178499107,0.2378936243466167,0.18772821255003547,0.5976932015162091,0.5002537599363469,0.5063184908181434,0.6234241683538879,0.3965635277361035,0.5597611314060296,0.5319969157310072,0.63038845678964,0.5838662486878516,0.5823600337389112,0.3782555687159887,0.5350945992649775,0.37598423526496944,0.4844037834883433,0.47722582952912285,0.3037995455158401,0.33115758404504986,0.3927491743167991,0.681056343070548,0.5988622600199565,1.0,0.6533795422018691,0.7703762485816184
ROI_059,0.48826763540221807,0.36775609664134706,0.4484355724863323,0.4264810104202026,0.22330175444397757,0.4976485238453953,0.6705769252238707,0.5317486989265127,0.7652288913705919,0.6664541221097201,0.2460274538766629,0.39997048582479977,0.6477916520092759,0.4973593020886602,0.6254260227970349,0.5897786903792356,0.3872461609299334,0.42854032546788107,0.4624558051818129,0.6572599363988031,0.5407435684726419,0.31226109644325756,0.5193428616413927,0.43248296328490615,0.5287963242013745,0.549852232348708,0.5669660997787918,0.4978747536570946,0.44606566810056525,0.5181311382899045,0.5971116476741557,0.5027233365579594,0.5563230364417407,0.5019843913517247,0.44943764852753776,0.6129101059171632,0.22585721259975644,0.6296954640617856,0.5519028274630501,0.5335670940922809,0.5734705979817686,0.2854937725764823,0.6160384440218923,0.45572116614034125,0.48081281842840823,0.5018390943892241,0.31543936261295974,0.4714276504940677,0.6047577869394049,0.6124800198500449,0.38676333880258723,0.5167243603018303,0.43803924411764317,0.2864379300930167,0.5294814911269233,0.7359884773379145,0.7234605967005023,0.6533795422018691,1.0,0.3270161455448936
ROI_060,0.48824847784023523,0.4102716344484824,0.2798226412061333,0.45797772376488916,0.2887428426657907,0.5143711581064598,0.6675989351056956,0.5410399530720246,0.5046816094909,0.42818477039549985,0.21647847932336167,0.6104077804220677,0.5432179492373159,0.6160004047160271,0.6421607075354078,0.732616810979901,0.5449351058888343,0.3066871394643545,0.3611794883220278,0.48670049572587626,0.5367714631376493,0.5281511094484652,0.5162216214250095,0.3439285832265867,0.3755690680788281,0.5432386608976573,0.30045149916500147,0.614522577140066,0.4766797464748972,0.39416588718220213,0.36935014642239467,0.46221430181626577,0.6441917764055978,0.47128436658521866,0.34545783810965713,0.4493411668624521,0.38581641093898855,0.4972029254969388,0.5543916435851609,0.6301650989737925,0.5803284048712615,0.5862621924154766,0.8287451913909386,0.45980204426951155,0.8232090117100624,0.5980888268082163,0.5844485762979234,0.5449313538225923,0.247834255486284,0.48761331208834396,0.6786516994554694,0.5494901731045697,0.565867405057566,0.5584111494665298,0.63622083348664,0.5681274533807382,0.5836723201730831,0.7703762485816184,0.3270161455448936,1.0
